"","CoreID","TreeID","plot.id","Site","tree.number","species","canopy.class","live.dead","dbh","stems","total.cores","core.id","pith.present","pith.yr","inner.present","inner.measured","outer.measured","bark.present","inner.dated","outer.dated","dated","Notes","zombie"
"269","DHB012B","DHB012","DHB","Duke Hardwood",12,"LITU","C","LIVE",41.7,1,2,"B","N",1897,1906,1907,2014,"Y",1907,2014,"Y","",""
"270","DHB013A","DHB013","DHB","Duke Hardwood",13,"ULAL","S","LIVE",20.5,1,2,"A","N",1842,1844,1845,2014,"Y",1845,2014,"N","",""
"271","DHB013B","DHB013","DHB","Duke Hardwood",13,"ULAL","S","LIVE",20.5,1,2,"B","N",1860,1862,1863,2014,"Y",1863,2014,"N","",""
"272","DHB014A","DHB014","DHB","Duke Hardwood",14,"NYSY","S","LIVE",11.8,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"273","DHB014B","DHB014","DHB","Duke Hardwood",14,"NYSY","S","LIVE",11.8,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"274","DHB015A","DHB015","DHB","Duke Hardwood",15,"CATO","D","LIVE",43.3,1,1,"A",NA,NA,1842,1900,2014,"Y",1900,2014,"Y","",""
"275","DHB015B","DHB015","DHB","Duke Hardwood",15,"CATO","D","LIVE",43.3,1,1,"B",NA,NA,1820,1821,2014,"Y",1880,2014,"Y","",""
"276","DHB016A","DHB016","DHB","Duke Hardwood",16,"CAGL","C","LIVE",62.9,1,2,"A",NA,NA,1889,1890,2014,"Y",1890,2014,"Y","",""
"277","DHB016B","DHB016","DHB","Duke Hardwood",16,"CAGL","C","LIVE",62.9,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"278","DHB017A","DHB017","DHB","Duke Hardwood",17,"CAGL","C","LIVE",40.5,1,1,"A",NA,NA,1848,1849,2014,"Y",1849,2014,"N","",""
"279","DHB017B","DHB017","DHB","Duke Hardwood",17,"CAGL","C","LIVE",40.5,1,1,"B",NA,NA,1876,1877,2014,"Y",1877,2014,"Y","",""
"280","DHB018A","DHB018","DHB","Duke Hardwood",18,"CATO","C","LIVE",73.3,1,2,"A",NA,NA,1880,1881,2014,"Y",1881,2014,"N","",""
"281","DHB018B","DHB018","DHB","Duke Hardwood",18,"CATO","C","LIVE",73.3,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"282","DHB019A","DHB019","DHB","Duke Hardwood",19,"QUAL","I","LIVE",20,1,2,"A",NA,NA,1960,1960,2014,"Y",1960,2014,"Y","SCAR",""
"283","DHB019B","DHB019","DHB","Duke Hardwood",19,"QUAL","I","LIVE",20,1,2,"B","Y",1905,1905,1906,2014,"Y",1906,2014,"Y","",""
"284","DHB020A","DHB020","DHB","Duke Hardwood",20,"LITU","C","LIVE",32.4,1,2,"A","N",1927,1938,1937,2014,"Y",1939,2014,"Y","",""
"285","DHB020B","DHB020","DHB","Duke Hardwood",20,"LITU","C","LIVE",32.4,1,2,"B",NA,NA,1939,1940,2014,"Y",1940,2014,"Y","",""
"286","DHB021A","DHB021","DHB","Duke Hardwood",21,"LITU","C","LIVE",47.9,1,2,"A","N",1900,1901,1902,2014,"Y",1902,2014,"Y","",""
"287","DHB021B","DHB021","DHB","Duke Hardwood",21,"LITU","C","LIVE",47.9,1,2,"B","N",1901,1902,1903,2014,"Y",1903,2014,"Y","",""
"288","DHB022A","DHB022","DHB","Duke Hardwood",22,"CAOV","I","LIVE",31,1,2,"A","N",1919,1926,1927,2014,"Y",1927,2014,"N","",""
"289","DHB022B","DHB022","DHB","Duke Hardwood",22,"CAOV","I","LIVE",31,1,2,"B","N",1915,1924,1925,2014,"Y",1925,2014,"N","",""
"290","DHB023A","DHB023","DHB","Duke Hardwood",23,"LITU","C","LIVE",36.2,1,2,"A","N",1915,1920,1921,2014,"Y",1921,2014,"Y","",""
"291","DHB023B","DHB023","DHB","Duke Hardwood",23,"LITU","C","LIVE",36.2,1,2,"B","Y",1917,1917,1918,2010,"Y",1918,2010,"Y","BREAK",""
"292","DHB024A","DHB024","DHB","Duke Hardwood",24,"LITU","C","LIVE",33.6,1,2,"A","N",1906,1909,1910,2014,"Y",1910,2014,"Y","",""
"293","DHB024B","DHB024","DHB","Duke Hardwood",24,"LITU","C","LIVE",33.6,1,2,"B","N",1901,1904,1905,2014,"Y",1905,2014,"Y","",""
"294","DHB025A","DHB025","DHB","Duke Hardwood",25,"NYSY","I","LIVE",29.6,1,2,"A",NA,NA,1823,1824,2014,"Y",1824,2014,"N","",""
"295","DHB025B","DHB025","DHB","Duke Hardwood",25,"NYSY","I","LIVE",29.6,1,2,"B","Y",1816,1816,1817,2014,"Y",1817,2014,"N","",""
"296","DHB026A","DHB026","DHB","Duke Hardwood",26,"LITU","C","LIVE",38.3,1,2,"A",NA,NA,1927,1928,2014,"Y",1928,2014,"Y","",""
"297","DHB026B","DHB026","DHB","Duke Hardwood",26,"LITU","C","LIVE",38.3,1,2,"B","N",1894,1895,1896,2014,"Y",1896,2014,"Y","",""
"298","DHB027A","DHB027","DHB","Duke Hardwood",27,"LITU","C","LIVE",46.8,1,2,"A","N",1901,1905,1906,2014,"Y",1906,2014,"Y","",""
"299","DHB027B","DHB027","DHB","Duke Hardwood",27,"LITU","C","LIVE",46.8,1,2,"B","N",1895,1905,1906,2014,"Y",1906,2014,"Y","",""
"300","DHB028A","DHB028","DHB","Duke Hardwood",28,"LITU","C","LIVE",46.2,1,2,"A","N",1906,1914,1915,2014,"Y",1915,2014,"Y","",""
"301","DHB028B","DHB028","DHB","Duke Hardwood",28,"LITU","C","LIVE",46.2,1,2,"B",NA,NA,1907,1908,2014,"Y",1908,2014,"Y","",""
"302","DHB029A","DHB029","DHB","Duke Hardwood",29,"LITU","C","LIVE",28.5,1,2,"A","Y",1903,1903,1904,2014,"Y",1904,2014,"Y","",""
"303","DHB029B","DHB029","DHB","Duke Hardwood",29,"LITU","C","LIVE",28.5,1,2,"B","N",1902,1908,1909,2014,"Y",1909,2014,"Y","",""
"304","DHB030A","DHB030","DHB","Duke Hardwood",30,"LITU","C","LIVE",35.4,1,1,"A",NA,NA,1919,1921,2014,"Y",1921,2014,"Y","",""
"305","DHB030B","DHB030","DHB","Duke Hardwood",30,"LITU","C","LIVE",35.4,1,1,"B",NA,NA,1915,1916,2014,"Y",1916,2014,"Y","",""
"306","DHB031A","DHB031","DHB","Duke Hardwood",31,"CAGL","D","LIVE",63.8,1,2,"A",NA,NA,1797,1900,2014,"Y",1900,2014,"Y","",""
"307","DHB031B","DHB031","DHB","Duke Hardwood",31,"CAGL","D","LIVE",63.8,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"308","DHB032A","DHB032","DHB","Duke Hardwood",32,"CAGL","C","LIVE",42.6,1,2,"A",NA,NA,1921,1922,2014,"Y",1922,2014,"N","",""
"309","DHB032B","DHB032","DHB","Duke Hardwood",32,"CAGL","C","LIVE",42.6,1,2,"B",NA,NA,1830,1960,2014,"Y",1960,2014,"N","",""
"310","DHB033A","DHB033","DHB","Duke Hardwood",33,"LITU","I","LIVE",23.4,1,2,"A","N",1901,1904,1905,2014,"Y",1905,2014,"Y","",""
"311","DHB033B","DHB033","DHB","Duke Hardwood",33,"LITU","I","LIVE",23.4,1,2,"B","Y",1900,1900,1901,2014,"Y",1901,2014,"Y","",""
"312","DHB034A","DHB034","DHB","Duke Hardwood",34,"LIST","I","LIVE",24.3,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"313","DHB034B","DHB034","DHB","Duke Hardwood",34,"LIST","I","LIVE",24.3,1,2,"B",NA,NA,1910,1910,2014,"Y",1910,2014,"N","",""
"314","DHB035A","DHB035","DHB","Duke Hardwood",35,"QUVE","I","LIVE",26,1,2,"A",NA,NA,1925,1926,2014,"Y",1926,2014,"Y","",""
"315","DHB035B","DHB035","DHB","Duke Hardwood",35,"QUVE","I","LIVE",26,1,2,"B",NA,NA,1912,1960,2014,"Y",1960,2014,"Y","",""
"316","DHC001A","DHC001","DHC","Duke Hardwood",1,"ULAL","C","LIVE",32.8,1,2,"A","Y",1785,1785,1786,2014,"Y",1786,2014,"N","",""
"317","DHC001B","DHC001","DHC","Duke Hardwood",1,"ULAL","C","LIVE",32.8,1,2,"B","N",1789,1802,1803,2014,"Y",1803,2014,"N","",""
"318","DHC002A","DHC002","DHC","Duke Hardwood",2,"QUBI","I","LIVE",16.7,1,2,"A","N",1921,1924,1925,2014,"Y",1925,2014,"Y","",""
"319","DHC002B","DHC002","DHC","Duke Hardwood",2,"QUBI","I","LIVE",16.7,1,2,"B",NA,NA,1926,1927,2014,"Y",1927,2014,"Y","",""
"320","DHC003A","DHC003","DHC","Duke Hardwood",3,"LIST","C","LIVE",42,1,2,"A",NA,NA,1900,1900,2014,"Y",1900,2014,"N","",""
"321","DHC003B","DHC003","DHC","Duke Hardwood",3,"LIST","C","LIVE",42,1,2,"B",NA,NA,1920,1921,2014,"Y",1921,2014,"N","",""
"322","DHC004A","DHC004","DHC","Duke Hardwood",4,"CAOV","C","LIVE",41.4,1,2,"A","Y",1919,1922,1923,2014,"Y",1923,2014,"Y","",""
"323","DHC004B","DHC004","DHC","Duke Hardwood",4,"CAOV","C","LIVE",41.4,1,2,"B",NA,NA,1923,1924,2014,"Y",1924,2014,"Y","",""
"324","DHC005A","DHC005","DHC","Duke Hardwood",5,"ACRU","C","LIVE",21.9,1,2,"A","N",1930,1941,1942,2014,"Y",1942,2014,"N","",""
"325","DHC005B","DHC005","DHC","Duke Hardwood",5,"ACRU","C","LIVE",21.9,1,2,"B","N",1920,1921,1922,2014,"Y",1922,2014,"N","",""
"326","DHC007A","DHC007","DHC","Duke Hardwood",7,"QUBI","I","LIVE",29.3,1,2,"A","N",1920,1924,1925,2014,"Y",1925,2014,"Y","",""
"327","DHC007B","DHC007","DHC","Duke Hardwood",7,"QUBI","I","LIVE",29.3,1,2,"B","N",1923,1926,1927,2014,"Y",1927,2014,"Y","",""
"328","DHC008A","DHC008","DHC","Duke Hardwood",8,"QUBI","I","LIVE",16.2,1,2,"A","N",1921,1931,1932,2014,"Y",1932,2014,"Y","",""
"329","DHC008B","DHC008","DHC","Duke Hardwood",8,"QUBI","I","LIVE",16.2,1,2,"B","Y",1915,1915,1916,2014,"Y",1916,2014,"Y","",""
"330","DHC009A","DHC009","DHC","Duke Hardwood",9,"NYSY","I","LIVE",24.4,1,2,"A",NA,NA,1820,1821,2014,"Y",1821,2014,"N","",""
"331","DHC009B","DHC009","DHC","Duke Hardwood",9,"NYSY","I","LIVE",24.4,1,2,"B","N",1794,1796,1797,2014,"Y",1797,2014,"N","",""
"332","DHC011A","DHC011","DHC","Duke Hardwood",11,"QUBI","C","LIVE",80.4,1,2,"A","Y",1883,1883,1884,2014,"Y",1884,2014,"Y","",""
"333","DHC011B","DHC011","DHC","Duke Hardwood",11,"QUBI","C","LIVE",80.4,1,2,"B",NA,NA,1907,1908,2014,"Y",1908,2014,"Y","",""
"334","DHC012A","DHC012","DHC","Duke Hardwood",12,"ULMUS","*","DEAD",22.8,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"335","DHC012B","DHC012","DHC","Duke Hardwood",12,"ULMUS","*","DEAD",22.8,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"336","DHC013A","DHC013","DHC","Duke Hardwood",13,"CAOV","S","LIVE",15.6,1,2,"A","Y",1910,1910,1911,2014,"Y",1911,2014,"N","",""
"337","DHC013B","DHC013","DHC","Duke Hardwood",13,"CAOV","S","LIVE",15.6,1,2,"B","N",1909,1910,1911,2014,"Y",1911,2014,"N","",""
"338","DHC014A","DHC014","DHC","Duke Hardwood",14,"ULAL","I","LIVE",26,1,2,"A","Y",1798,1798,1799,2014,"Y",1799,2014,"N","",""
"339","DHC014B","DHC014","DHC","Duke Hardwood",14,"ULAL","I","LIVE",26,1,2,"B","N",1798,1801,1802,2014,"Y",1802,2014,"N","",""
"340","DHC015A","DHC015","DHC","Duke Hardwood",15,"CAOV","C","LIVE",37.7,1,2,"A","N",1817,1833,1834,2014,"Y",1834,2014,"N","",""
"341","DHC015B","DHC015","DHC","Duke Hardwood",15,"CAOV","C","LIVE",37.7,1,2,"B","N",1817,1823,1824,2014,"Y",1824,2014,"N","",""
"342","DHC016A","DHC016","DHC","Duke Hardwood",16,"CAOV","C","LIVE",60.3,1,2,"A",NA,NA,1893,1894,2014,"Y",1894,2014,"Y","",""
"343","DHC016B","DHC016","DHC","Duke Hardwood",16,"CAOV","C","LIVE",60.3,1,2,"B",NA,NA,1892,1893,2014,"Y",1893,2014,"Y","",""
"344","DHC017A","DHC017","DHC","Duke Hardwood",17,"LIST","I","LIVE",25.3,1,2,"A",NA,NA,1903,1904,2014,"Y",1904,2014,"N","",""
"345","DHC017B","DHC017","DHC","Duke Hardwood",17,"LIST","I","LIVE",25.3,1,2,"B","Y",1888,1888,1889,2014,"Y",1889,2014,"N","",""
"346","DHC018A","DHC018","DHC","Duke Hardwood",18,"ULAL","C","LIVE",24.8,1,2,"A","N",1836,1855,1856,2014,"Y",1856,2014,"N","",""
"347","DHC018B","DHC018","DHC","Duke Hardwood",18,"ULAL","C","LIVE",24.8,1,2,"B","N",1825,1828,1829,2014,"Y",1829,2014,"N","",""
"348","DHC019A","DHC019","DHC","Duke Hardwood",19,"LITU","C","LIVE",28.9,1,2,"A","N",1900,1904,1905,2014,"Y",1905,2014,"Y","",""
"349","DHC019B","DHC019","DHC","Duke Hardwood",19,"LITU","C","LIVE",28.9,1,2,"B","N",1902,1903,1904,2014,"Y",1904,2014,"Y","",""
"350","DHC020A","DHC020","DHC","Duke Hardwood",20,"QUPH","C","LIVE",19.6,1,2,"A",NA,NA,1928,1929,2014,"Y",1929,2014,"Y","",""
"351","DHC020B","DHC020","DHC","Duke Hardwood",20,"QUPH","C","LIVE",19.6,1,2,"B",NA,NA,1909,1932,2014,"Y",1932,2014,"Y","",""
"352","DHC021A","DHC021","DHC","Duke Hardwood",21,"LIST","I","LIVE",25.3,1,2,"A",NA,NA,1853,1854,2014,"Y",1854,2014,"N","MEASURE ONLY",""
"353","DHC021B","DHC021","DHC","Duke Hardwood",21,"LIST","I","LIVE",25.3,1,2,"B",NA,NA,1820,1820,2014,"Y",1820,2014,"N","MEASURE ONLY",""
"354","DHC022A","DHC022","DHC","Duke Hardwood",22,"ULAL","C","LIVE",31.3,1,2,"A","N",1833,1838,1839,2014,"Y",1839,2014,"N","",""
"355","DHC022B","DHC022","DHC","Duke Hardwood",22,"ULAL","C","LIVE",31.3,1,2,"B","Y",1802,1802,1810,2014,"Y",1810,2014,"N","",""
"356","DHC023A","DHC023","DHC","Duke Hardwood",23,"QUBI","C","LIVE",74.5,1,2,"A",NA,NA,1895,1897,2014,"Y",1897,2014,"Y","",""
"357","DHC023B","DHC023","DHC","Duke Hardwood",23,"QUBI","C","LIVE",74.5,1,2,"B","N",1854,1859,1860,2014,"Y",1860,2014,"Y","",""
"358","DHC024A","DHC024","DHC","Duke Hardwood",24,"QUBI","C","LIVE",54.6,1,2,"A","N",1850,1852,1853,2014,"Y",1853,2014,"Y","",""
"359","DHC024B","DHC024","DHC","Duke Hardwood",24,"QUBI","C","LIVE",54.6,1,2,"B",NA,NA,1930,1931,2014,"Y",1931,2014,"Y","",""
"360","DHC025A","DHC025","DHC","Duke Hardwood",25,"QUBI","C","LIVE",57.7,1,2,"A",NA,NA,1909,1910,2014,"Y",1910,2014,"Y","",""
"361","DHC025B","DHC025","DHC","Duke Hardwood",25,"QUBI","C","LIVE",57.7,1,2,"B",NA,NA,1910,1911,2014,"Y",1911,2014,"Y","",""
"362","DHC026A","DHC026","DHC","Duke Hardwood",26,"QUPH","C","LIVE",42,1,2,"A","Y",1919,1919,1920,2014,"Y",1920,2014,"Y","",""
"363","DHC026B","DHC026","DHC","Duke Hardwood",26,"QUPH","C","LIVE",42,1,2,"B",NA,NA,1933,1934,2014,"Y",1934,2014,"Y","",""
"364","DHC027A","DHC027","DHC","Duke Hardwood",27,"NYSY","I","LIVE",29.3,1,2,"A",NA,NA,1820,1820,2014,"Y",1820,2014,"N","",""
"365","DHC027B","DHC027","DHC","Duke Hardwood",27,"NYSY","I","LIVE",29.3,1,2,"B",NA,NA,1745,1745,2014,"Y",1745,2014,"N","",""
"366","DHC028A","DHC028","DHC","Duke Hardwood",28,"QUBI","I","LIVE",38.6,1,2,"A",NA,NA,1929,1930,2014,"N",1930,2014,"Y","",""
"367","DHC028B","DHC028","DHC","Duke Hardwood",28,"QUBI","I","LIVE",38.6,1,2,"B","N",1912,1915,1916,2014,"Y",1916,2014,"Y","",""
"368","DHC029A","DHC029","DHC","Duke Hardwood",29,"NYSY","I","LIVE",31,1,2,"A","N",1795,1803,1804,2014,"Y",1804,2014,"N","",""
"369","DHC029B","DHC029","DHC","Duke Hardwood",29,"NYSY","I","LIVE",31,1,2,"B","N",1785,1793,1794,2014,"Y",1794,2014,"N","",""
"370","DHC031A","DHC031","DHC","Duke Hardwood",31,"QUBI","I","LIVE",14.5,1,2,"A","N",1934,1937,1938,2014,"Y",1938,2014,"Y","",""
"371","DHC031B","DHC031","DHC","Duke Hardwood",31,"QUBI","I","LIVE",14.5,1,2,"B","N",1920,1922,1923,2014,"Y",1923,2014,"Y","",""
